rec_id_medical,ssn,age_at_consultation,medicare_number,marital_status,height,weight,bmi,blood_pressure,cholesterol_level,smoking_status,clinical_notes,consultation_timestamp,rec_id_education,current_age,education,occupation,salary,credit_card_number,years_of_experience,employment_timestamp,first_name,middle_name,last_name,gender,birth_date,street_address,suburb,postcode,state,phone,email
rec-80761,d177811998,9, 5866  11853  2  3 ,,128,39,23,71,206,0,depressed-mood,2020-03-22t04:32+00:00,R19978718,9,primary-school,,,,0,2020-03-08t08:45+00:00,gustav,lee,garcia,f,05/11/2011, 1  carlaminda  road  the  willows ,cooma,2630.0,nsw, 02  6639  2119 ,gustav92@yahoo.com
rec-80761,d177811998,9, 5866  11853  2  3 ,,128,39,23,71,206,0,depressed-mood,2020-03-22t04:32+00:00,R89789117,9,primary-school,,0.0,,0,2020-03-08t08:45+00:00,gustav,lee,garcia,f,05/11/2011, 1  carlaminda  road  the  willows ,cooma,2630.0,nsw, 02  6639  2119 ,gustav92@yahoo.com
rec-72218,i113867552,7, 9469  44851  2  3 ,,113,29,22,64,164,0,worsening-macular-degeneration,2020-05-24t13:57+00:00,R38715526,7,primary-school,,0.0,,0,2020-04-12t01:12+00:00,david,glenn,nazarey,f,08/04/2013, 31  coreen  avenue  st  stevens  retirement  village ,penrith,2750.0,nsw, 02  6887  6240 ,david.nazarey@mail.com.au
rec-72633,a127826207,7, 4609  75016  1  2 ,,113,28,21,76,181,0,urinary-burning,2013-04-14t05:24+00:00,R26208772,14,secondary-school,,0.0,,0,2020-05-09t10:56+00:00,edward,k,pao,f,20/02/2006, 1  clayton  road  amaroo  estate ,milang,5256.0,sa, 08  7974  0207 ,edward85@hotmail.com
rec-4911,h111370354,14, 4050  36230  1  3 ,,152,58,25,76,108,0,bronchoscopy,2016-06-15t11:47+00:00,R71530143,18,senior-secondary-school,casual-worker,, 1404  6565  7656  5830 ,1,2020-07-22t08:16+00:00,henry,brett,slate,m,01/09/2002, 53  allambee  street  argyle  sq  1 ,reid,2612.0,act, 02  8161  6305 ,henry.slate@hotmail.com
rec-75315,f135225605,10, 5552  33973  1  2 ,,124,-99,28,82,145,0,low-energy,2019-05-27t05:29+00:00,R25560253,7,primary-school,,0.0,,0,2016-06-04T24:48+00:00,christopher,jacob,elhilou,f,26/08/2009, 15  ocean  grove  currumbin  hill ,currumbin,4223.0,qld, 07  4785  4828 ,christopher.elhilou@gmail.com
rec-75315,f135225605,10, 5552  33973  1  2 ,,124,-99,28,82,145,0,low-energy,2019-05-27t05:29+00:00,R53202556,11,primary-school,,-9999.0,,0,2020-05-17t05:16+00:00,christopher,jacob,elhilou,f,26/08/2009, 15  ocean  grove  currumbin  hill ,currumbin,4223.0,qld, 07  4785  4828 ,christopher.elhilou@gmail.com
rec-50304,h187404232,10, 3438  27146  1  2 ,,132,50,28,74,186,0,bronchitis/sinusitis,2015-05-26t18:39+00:00,R37082442,15,secondary-school,,0.0,,0,2020-04-11t07:35+00:00,betty,hensley,publiese,f,13/08/2005, 530  oakey  creek  road  oakey  creek ,monto,4630.0,qld, 07  3888  0101 ,betty.publiese@mail.com.au
rec-80004,i149209836,11, 2446  84978  2  2 ,,140,50,25,69,168,0,early-insomnia,2019-06-01t23:17+00:00,R89402396,12,secondary-school,,0.0,,0,2020-06-19t03:53+00:00,andrew,edward,looper,m,26/07/2008, 76  goomalling  road  wicklow  hills ,toodyay,6566.0,wa, 08  9121  7246 ,looper.andrew@mail.com
rec-94758,b171589939,6, 1537  13547  1  3 ,,111,24,19,72,163,0,fall,2013-09-20t14:39+00:00,R51879993,13,secondary-school,,-9999.0,,0,2020-01-11t17:54+00:00,edgar,howell,riddle,f,23/12/2007, 12  weston  avenue  villa  4 , beverly  hills ,2209.0,nsw, 02  9751  7342 ,riddle.edgar@aol.com
rec-21461,b182286246,13, 1253  46704  2  3 ,,145,74,35,78,127,0,fractured-hip,2015-08-24t24:03+00:00,R64622828,18,senior-secondary-school,casual-worker,, 1409  1521  0850  7813 ,1,2020-04-11t14:11+00:00,william,robert,blackwell,m,14/03/2002, 297  trippe  road  lakewood  estate , humpty  doo ,836.0,nt, 08  5907  3193 ,william.blackwell@gmail.com
rec-2330,h114595446,17, 6153  98057  2  2 ,,166,-99,29,78,205,1,chest-pain,2019-09-23t03:34+00:00,R94564145,18,senior-secondary-school,casual-worker,0.0, 8615  0673  0096  3474 ,1,2020-06-20t20:35+00:00,deane,mccoy,mcelhaney,m,01/09/2002, 82  old  hume  highway  villa  3 ,camden,2570.0,nsw, 02  0338  9129 ,deane89@mail.com
rec-19664,e172115997,11, 7504  53025  1  3 ,,126,43,27,83,168,0,chest-pain,2014-05-01t11:55+00:00,R19577192,17,senior-secondary-school,casual-worker,0.0, 2003  5419  4828  4619 ,2,2020-02-02t16:18+00:00,danielle,ann,price,f,06/09/2003, 257  lyons  street  farnorah  home ,cairns,4870.0,qld, 07  0881  9220 ,danielle.price@hotmail.com
rec-73717,d104106131,7, 9701  96275  2  2 ,,110,23,19,72,254,0,drowsiness,2013-02-16t13:44+00:00,R01014163,14,secondary-school,,0.0,,0,2020-03-16t05:16+00:00,nathan,lamar,lee,m,15/04/2006, 739  maidens  brush  road  henry  kendall  vlge ,wyoming,2250.0,nsw, 02  7926  1095 ,lee.nathan@gmail.com
rec-24898,b141881040,8, 2016  45233  1  3 ,,125,30,19,75,186,0,inverted-eyelid-operation,2016-08-15t15:01+00:00,R18418400,12,secondary-school,,,,0,2020-07-16t09:36+00:00,louis,gerardo,west,m,08/12/2008, 81  fernvale  road  forrest  hill , glenore  grove ,4342.0,qld, 07  3170  9670 ,west2.gmail.com
rec-67503,e196024515,5, 8721  14524  1  2 ,,120,23,15,71,178,0,squamous-cell-carcinoma,2015-02-26t23:57+00:00,R94512506,11,primary-school,,0.0,,0,2020-02-02t10:28+00:00,pauline,marie,barnes,f,21/11/2009, 260  main  road  lakeside  shoppng  centre , the  entrance ,2261.0,nsw, 02  7281  4380 ,mjbricprdj@gmail.com
rec-67190,c184142686,8, 9772  36425  1  2 ,,138,37,19,75,138,0,depressed-mood,2020-03-25t11:14+00:00,R18648624,8,primary-school,,-9999.0,,0,2020-04-13t05:13+00:00,braudie,calvin,evans,m,14/05/2012, 59  smith  street  cml  building ,darwin,800.0,nt, 08  2546  7405 ,rbqgictnib@gmail.com
rec-35779,d119213118,14, 7031  93057  1  2 ,,161,46,17,74,147,1,fall,2017-11-03t11:50+00:00,R11139812,17,senior-secondary-school,casual-worker,0.0, 8562  7884  4211  2595 ,2,2020-03-22t01:38+00:00,brett,maurice,smith,m,07/03/2003, 1438  mountain  ash  road  pinelea ,bungonia,2580.0,nsw,,brett.smith@aol.com
rec-51375,d141714476,18, 8184  32573  2  3 ,,177,81,25,74,143,0,worsening-of-hypertension,2020-07-09t01:23+00:00,R47164147,18,senior-secondary-school,casual-worker,0.0, 5915  6544  5879  7129 ,1,2020-03-21t11:17+00:00,joe,carlos,miller,m,29/11/2002, 15  grays  road  graylands ,paraparap,3240.0,vic, 03  3436  0110 ,miller.joe@mail.com.au
rec-51312,f174259417,8, 9651  34812  1  3 ,,134,31,17,70,247,0,drowsiness,2020-02-21t10:52+00:00,R79474215,10,primary-school,,0.0,,0,2020-04-03t08:09+00:00,sean,j,barrow,m,07/11/2010, 1  roberts  road  bynde  haven , dundee  beach ,840.0,nt, 08  7317  6471 ,barrow45@yahoo.com
rec-77193,e127769531,10, 8577  19199  1  2 ,,137,52,27,76,155,0,urinary-frequency,2019-09-23t23:42+00:00,R29573167,11,primary-school,,0.0,,0,2020-02-22t11:12+00:00,robin,michael,tostanoski,m,26/07/2009, 234  willarong  road  villa  4 ,caringbah,2229.0,nsw, 02  1838  5521 ,tostanoski.robin@yahoo.com
rec-30635,i109875788,9, 4287  24065  2  2 ,,129,28,16,78,185,0,chest-pain,2017-11-09t17:15+00:00,R58797880,12,secondary-school,,0.0,,0,2020-05-24t19:31+00:00,mark,craig,johnson,m,29/10/2008, 738  maidens  brush  road  henry  kendall  village ,wyoming,2250.0,nsw, 02  4201  2613 ,mark.johnson.mail.com
rec-64112,a169226828,11, 1342  94335  1  2 ,,150,55,24,81,112,0,bronchitis,2017-06-06t12:13+00:00,R86262892,14,secondary-school,,0.0,,0,2020-07-20t16:38+00:00,sheila,denise,overcash,f,02/12/2006, 34  weavers  creek  road  amedar ,nunamara,7259.0,tas, 03  5756  7004 ,overcash.sheila@aol.com
rec-57177,d118923358,13, 6234  93256  1  2 ,,145,-99,21,71,128,0,diabetes,2018-03-08t04:11+00:00,R38592318,15,secondary-school,,0.0,,0,2020-06-14t06:47+00:00,david,william,bajwa,m,29/05/2005, 2  mathew  flinders  street  gove  house ,gove,880.0,nt, 08  4722  0242 ,bajwa.david@mail.com
rec-46657,b179662315,16, 8654  28733  1  3 ,,172,54,18,68,140,1,(tia),2018-07-26t15:05+00:00,R27569163,18,senior-secondary-school,casual-worker,0.0, 3305  5396  7071  5058 ,1,2020-01-20t04:38+00:00,bonnie,brooks,brohawn,f,31/10/2002, 14  carrara  street  ahc  house ,benowa,4217.0,qld, 07  9800  7525 ,bonnie15@mail.com
rec-90500,e176990667,7, 7471  47840  1  2 ,,129,-99,15,76,207,0,actinic-keratosis,2015-02-07t04:31+00:00,R60976976,12,secondary-school,,0.0,,0,2020-05-26t20:17+00:00,daniel,portner,smith,f,20/05/2008, 7  butters  street  granny  flat ,moil,810.0,nt, 08  0763  5928 ,daniel.smith.mail.com
rec-47472,a143551870,9, 3806  92337  2  3 ,,129,41,24,71,219,0,wandering,2020-03-18t06:31+00:00,R81570345,9,primary-school,,0.0,,0,2020-03-25t13:12+00:00,beverly,naivittorres,locklear,f,03/03/2011, 6  houghton  place  northside ,spence,2615.0,act, 02  6702  1693 ,dhedmokcet@yahoo.com
rec-39528,a190232982,9, 1142  32407  1  2 ,,124,31,20,67,172,0,neuropathy-in-feet,2014-07-14t02:07+00:00,R93982022,15,secondary-school,,0.0,,0,2020-05-13t20:18+00:00,maureen,stephanie,poole,f,08/04/2005, 43  sergison  circuit  north  bank  caravan  park , rapid  creek ,810.0,nt, 08  1629  8172 ,maureen.poole@mail.com.au
rec-35106,e115372363,10, 3419  30986  2  2 ,,146,50,23,73,196,0,rash,2020-04-12t06:44+00:00,R33671352,10,primary-school,,,,0,2020-02-27t23:07+00:00,chermere,young,mcintosh,f,10/11/2010, 612  kingaroy  street  the  side ,toowoomba,4350.0,qld, 07  9631  4825 ,jgbmgjhiqj@yahoo.com
rec-78670,f163138723,8, 6482  73338  1  2 ,,122,39,26,74,219,0,carpal-tunnel-syndrome-of-left-hand,2014-10-08t23:46+00:00,R73632381,14,secondary-school,,0.0,,0,2020-04-21t08:45+00:00,nathan,christian,hebbard,f,16/01/2006, 63  southgate  drive  flt  3 , slacks  creek ,4127.0,qld, 03  4089  1046 ,nathan.hebbard@mail.com
rec-28386,b161837324,10, 6933  82086  1  3 ,,144,-99,25,77,181,0,low-energy,2017-07-12t19:23+00:00,R72136483,13,secondary-school,,0.0,,0,2020-05-09t06:16+00:00,charles,ka'mun,gill,m,20/02/2007, 1  spring  place  mullimburra  est ,bingie,2537.0,nsw, 02  7635  1683 ,gill36@aol.com
rec-74467,f138055239,12, 3197  11313  2  3 ,,130,63,37,77,185,1,lower-back-pain,2016-12-10t02:20+00:00,R95803352,16,senior-secondary-school,casual-worker,, 4082  7166  3556  8136 ,3,2020-01-15t17:23+00:00,louis,ray,miller,m,30/11/2004, 23  burkitt  street  ginninderra  garden ,page,2614.0,act, 02  6997  6278 ,miller52.mail.com
rec-35129,c177116154,7, 7917  56771  2  2 ,,127,33,20,76,141,0,dizziness,2020-06-03t18:44+00:00,R15411776,7,primary-school,,0.0,,0,2020-06-12t02:43+00:00,ted,deemes,lyons,m,18/08/2013, 1  macquarie  street  bennelong  apartments ,sydney,2000.0,nsw, 02  0474  8839 ,otsgpogmon@mail.com.au
rec-58531,g123692967,6, 5960  74412  2  3 ,,115,-99,17,73,242,0,lp-headache,2015-08-05t18:50+00:00,R72996623,11,primary-school,,0.0,,0,2020-05-17t17:58+00:00,ophelia,emma,strohben,f,03/12/2009, 407  colooli  road  anzac  building ,narrabeen,2101.0,nsw, 02  6173  9966 ,jbffaldgjn@hotmail.com
rec-58981,f172701718,14, 4136  81368  1  2 ,,153,74,31,75,172,0,osteopenia,2017-10-08t02:48+00:00,R77187102,17,senior-secondary-school,casual-worker,0.0, 4857  5521  0607  8676 ,2,2020-02-27t01:03+00:00,zana,elizabeth,hubbell,f,02/01/2003, 868  old  calder  highway  keilor  retirement  village ,keilor,3036.0,vic, 03  3880  4547 ,zana.hubbell@aol.com
rec-18671,b149645921,10, 2727  73004  2  3 ,,152,35,15,73,275,0,redness-and-swelling-right-lower-leg,2018-06-20t12:36+00:00,R95421946,13,secondary-school,,-9999.0,,0,2020-01-11t21:28+00:00,robert,goshu,whalen,m,22/10/2007, 239  george  street  mlc  centre ,brisbane,4000.0,qld, 07  2803  7919 ,whalen.robert.mail.com.au
rec-29356,d155192902,15, 3702  98184  1  2 ,,171,83,28,74,219,0,ankle-swelling,2017-03-16t05:36+00:00,R02259951,18,senior-secondary-school,casual-worker,0.0, 9190  2449  6144  3992 ,1,2020-04-13t19:55+00:00,carolyn,fallin,brockman,f,30/11/2002, 22  mitchell  street  central  specialist  clinic ,darwin,800.0,nt, 08  5992  0205 ,datnslfmnk@mail.com
rec-25421,i160402467,9, 2264  84974  2  3 ,,130,40,23,79,198,0,finger-dislocation,2020-02-07t22:18+00:00,R42704066,9,primary-school,,-9999.0,,0,2020-03-20t12:50+00:00,janette,huffman,keiser,f,15/11/2011, 155  warrigal  road  villa  111 ,burwood,3125.0,vic, 03  2746  5339 ,keiser.janette@yahoo.com
rec-51287,f100932552,3, 8963  18904  2  2 ,,98,16,16,69,183,0,drowsiness,2012-06-20t13:09+00:00,R32002955,11,primary-school,,0.0,,0,2020-03-17t09:14+00:00,kenneth,alexander,siano,m,29/03/2009, 28  caroline  street  flt  3 , hawthorn  east ,3123.0,vic, 03  8421  0058 ,fopbbmpbcp@mail.com.au
rec-73968,d139871268,9, 8169  48466  1  2 ,,120,34,23,76,84,0,fall,2013-05-14t15:44+00:00,R76898321,16,senior-secondary-school,casual-worker,-9999.0, 9174  9282  1503  6776 ,3,2020-07-22t04:20+00:00,gary,robert,churchwell,m,13/11/2004, 12  kelly  street  magnetic  island , nelly  bay ,4819.0,qld, 07  6844  8897 ,gary.churchwell@aol.com
rec-90571,d133318221,12, 2747  90783  1  3 ,,144,66,31,76,146,0,low-energy,2016-12-25t17:53+00:00,R11333822,16,senior-secondary-school,casual-worker,0.0, 1345  4407  6605  4808 ,3,2020-05-09t11:09+00:00,wayne,jay,watanabe,f,08/04/2004, 26  lower  river  terrace  riverview  garden , south  brisbane ,4101.0,qld, 07  7101  3516 ,watanabe47@aol.com
rec-30971,c128667456,12, 8679  55592  1  2 ,,152,62,26,74,223,0,occasional,2019-11-05t04:40+00:00,R76654862,13,secondary-school,,0.0,,0,2020-02-10t08:56+00:00,marcus,vincent,rogers,m,26/09/2007, 105  hoopers  road  glasvale ,talbot,3371.0,vic, 03  7670  5725 ,rogers27@gmail.com
rec-16889,d136329942,12, 9675  24993  2  3 ,,148,60,27,76,158,0,torn-meniscus---right-knee,2019-06-09t12:13+00:00,R94962233,13,secondary-school,,0.0,,0,2020-03-10t14:21+00:00,watson,wayne,quintilio,m,20/07/2007, 66  blowering  road  wunelli ,tumut,2720.0,nsw, 02  9236  3467 ,quintilio4@yahoo.com
rec-11174,g126514536,11, 1644  77171  1  3 ,,136,31,16,78,196,0,increased-urinary-frequency,2015-12-27t20:54+00:00,R51256634,16,senior-secondary-school,casual-worker,0.0, 2224  9338  0045  4603 ,3,2020-04-11t05:01+00:00,cynthia,loveanna,jackson,f,24/04/2004, 11  mile  creek  road  greenvale , glenrowan  west ,3675.0,vic, 07  6143  6196 ,itespcerhp@hotmail.com
rec-45749,a140593590,12, 3776  28395  2  2 ,,140,53,27,69,200,0,increased-dozing-off.,2014-05-03t13:19+00:00,R09053954,18,senior-secondary-school,casual-worker,0.0, 2277  4629  6619  0015 ,1,2020-02-20t23:34+00:00,william,franklin,talley,m,21/03/2002, 41  parkesbourne  road  kurrnung ,yarra,2030.0,nsw, 02  7349  3365 ,william24@yahoo.com
rec-17166,c191112439,13, 6402  74891  2  3 ,,145,67,31,81,172,0,diabetes-mellitis,2015-01-01t17:03+00:00,R91249311,18,senior-secondary-school,casual-worker,0.0, 5622  8277  9018  0893 ,1,2020-02-22t24:59+00:00,marion,suzanne,gray,f,19/08/2002, 10  brookside  court  riverwood  retirement  village ,albury,2640.0,nsw, 02  5669  5891 ,gray.marion@gmail.com
rec-53940,h165724046,16, 6941  86000  1  2 ,,174,80,26,70,286,0,chest-pain,2018-11-20t05:38+00:00,R05462476,18,senior-secondary-school,casual-worker,0.0, 5021  1016  1531  1635 ,1,2020-03-07t09:30+00:00,wiley,lamonte,coble,m,25/08/2002, 5025  st  andrews  terrace  fairways  centre , sanctuary  cove ,4212.0,qld, 07  0144  3401 ,wiley41@gmail.com
rec-20990,c195649099,14, 2179  38178  1  2 ,,156,83,34,74,127,0,fall,2017-11-11t24:14+00:00,R56994099,17,senior-secondary-school,casual-worker,0.0, 8403  5729  2467  6309 ,2,2020-01-17t24:43+00:00,charles,ernest,vogel,m,05/05/2003, 115  halifax  road  barooka ,ingham,4850.0,qld, 07  0311  8349 ,vogel.charles@aol.com
rec-73210,e138817580,10, 5786  49993  2  3 ,,124,-99,33,74,208,0,depression,2013-12-12t03:39+00:00,R81750838,17,senior-secondary-school,casual-worker,0.0, 9439  2653  2368  8538 ,2,2020-05-13t13:11+00:00,dwight,andrew,wilson,f,25/01/2003, 15  anderson  street  meadow  banks ,skipton,3361.0,vic, 03  4383  0236 ,wilson93@aol.com
rec-44089,e166299959,10, 6627  92716  2  3 ,,133,51,28,73,237,0,angina-at-lower-exercise-threshold,2015-06-07t02:15+00:00,R69999256,15,secondary-school,,-9999.0,,0,2020-05-20t14:15+00:00,robert,edward,herbin,m,17/08/2005, 7  tomlins  street  river  quays ,townsville,4810.0,qld, 07  6801  6399 ,herbin.robert@yahoo.com
rec-22655,d175292905,6, 1413  93022  2  3 ,,108,26,22,72,182,0,urinary-tract-infection,2013-11-02t19:37+00:00,R59520297,11,secondary-school,,,,0,2018-12-05T14:05+00:00,joan,ashby,jergens,f,16/12/2007, 41  port  rush  parade  raafa  estate , meadow  springs ,6210.0,wa, 07  4368  1978 ,jergens.joan@aol.com
rec-22655,d175292905,6, 1413  93022  2  3 ,,108,26,22,72,182,0,urinary-tract-infection,2013-11-02t19:37+00:00,R09575922,13,secondary-school,,,,0,2020-05-17t19:01+00:00,joan,ashby,jergens,f,16/12/2007, 41  port  rush  parade  raafa  estate , meadow  springs ,6210.0,wa, 03  0632  0738 ,jergens.joan@aol.com
rec-66691,f103876857,10, 5292  16973  1  3 ,,125,31,19,76,175,0,bilateral-upper-arm-rash,2015-04-05t14:36+00:00,R38705768,15,secondary-school,,0.0,,0,2020-05-03t24:47+00:00,kevin,cole,beavers,m,27/05/2005, 60  sunrise  avenue  bevington  vlge ,budgewoi,2262.0,nsw, 02  4894  8653 ,kevin.beavers@yahoo.com
rec-85222,h106065894,9, 2759  56466  1  2 ,,140,28,14,71,109,0,abdominal-aneurysm,2020-06-17t22:28+00:00,R49650860,9,primary-school,,,,0,2020-06-12t14:57+00:00,john,james,eatmon,f,01/06/2011, 5  barrett  drive  floreat  village , alice  springs ,870.0,nt, 08  4141  8701 ,john65@gmail.com
rec-2860,i107849106,7, 7614  68756  1  3 ,,120,20,13,71,200,0,soreness-at-lp-site,2020-03-23t11:31+00:00,R86090147,7,primary-school,,0.0,,0,2020-07-06t15:41+00:00,shirley,norris,bottomley-szabo,f,02/02/2013, 39  ferguson  avenue  huntington ,buderim,4556.0,qld, 07  3342  4842 ,shirley58@hotmail.com
rec-53156,b199379435,13, 5086  53990  2  3 ,,165,66,24,78,140,0,back-pain-from-spinal-stenosis,2019-12-02t20:37+00:00,R99433795,15,secondary-school,,0.0,,0,2020-04-11t11:30+00:00,jahliesha,pamela,davila,f,07/01/2005, 331  finland  road  granny  flat , bli  bli ,4560.0,qld, 07  2767  3034 ,davila.jahliesha.mail.com.au
rec-19855,i109671576,11, 8476  71089  1  3 ,,147,33,15,73,194,0,dizziness,2020-01-13t17:57+00:00,R67796501,11,primary-school,,0.0,,0,2020-03-22t01:27+00:00,hermer,devon,rogler,m,25/03/2009, 24  pacific  highway  park  trees  vlge , lake  munmorah ,2259.0,nsw, 02  4364  3912 ,hermer.rogler@mail.com.au
rec-34514,h129305814,10, 9606  85740  1  2 ,,128,49,29,76,205,0,fall,2017-02-09t05:12+00:00,R89523014,13,secondary-school,,0.0,,0,2020-05-07t22:50+00:00,john,dale,smith,m,15/04/2007, 431  gesslers  road  farm  cottage  2 ,maryborough,4650.0,qld, 07  6690  0948 ,smith.john@mail.com
rec-68978,a197767589,10, 7209  85930  1  3 ,,145,48,22,75,133,0,hyperlipidemia,2012-06-18t06:55+00:00,R79796785,18,senior-secondary-school,casual-worker,, 7600  6645  5337  5659 ,1,2020-03-22t22:10+00:00,claudia,dianealisha,ingle,f,05/09/2002, 16  colkerri  estate  bunya  highway ,dalby,4405.0,qld, 07  4782  4616 ,ingle48@gmail.com
rec-68978,a197767589,10, 7209  85930  1  3 ,,145,48,22,75,133,0,hyperlipidemia,2012-06-18t06:55+00:00,R85977769,18,senior-secondary-school,casual-worker,0.0, 7600  6645  5337  5659 ,1,2020-03-22t22:10+00:00,claudia,dianealisha,ingle,f,05/09/2002, 16  colkerri  estate  bunya  highway ,dalby,4405.0,qld, 07  4782  4616 ,ingle48@gmail.com
rec-10604,d130727877,15, 8939  94424  1  3 ,,159,79,31,76,165,0,rash,2017-06-01t17:25+00:00,R77732087,18,senior-secondary-school,casual-worker,0.0, 4641  1228  8541  7271 ,1,2020-02-04t17:05+00:00,james,trace,old,f,24/04/2002, 87  carlton  beach  road  gliding  gulls ,carlton,7173.0,tas, 03  1320  8545 ,james.old@mail.com.au
rec-11635,f173937062,10, 4763  53867  1  2 ,,145,53,25,78,160,0,headache,2014-04-17t18:32+00:00,R77239036,16,senior-secondary-school,casual-worker,0.0, 2112  9890  6803  9810 ,3,2020-04-02t09:45+00:00,melissa,muslimah,turner,f,07/05/2004, 27  taroona  avenue  malonga  park ,burnie,7320.0,tas,,jergstidfm.hotmail.com
rec-36098,c187939437,10, 8441  69501  1  2 ,,138,29,15,76,198,0,fall,2013-08-19t17:30+00:00,R43938797,17,senior-secondary-school,casual-worker,-9999.0, 9270  5212  8622  8066 ,2,2020-01-20t14:34+00:00,henrietta,fuzy,george,f,08/02/2003, 19  cotton  street  cotton  place ,nerang,4650.0,qld, 07  5230  4985 ,henrietta7.yahoo.com
rec-55648,b182346531,9, 8025  33159  1  2 ,,143,25,12,69,118,0,back-pain,2012-05-15t23:37+00:00,R83425163,14,senior-secondary-school,casual-worker,-9999.0, 8749  3778  6872  4527 ,2,2017-07-22T15:05+00:00,alice,m,duncan,f,26/12/2003, 17  kagoola  drive  rosemont ,tallai,4213.0,qld, 07  2567  6106 ,cmcjnslcpq@mail.com
rec-55648,b182346531,9, 8025  33159  1  2 ,,143,25,12,69,118,0,back-pain,2012-05-15t23:37+00:00,R85326134,17,senior-secondary-school,casual-worker,0.0, 8749  3778  6872  4527 ,2,2020-04-17t22:17+00:00,alice,m,duncan,f,26/12/2003, 17  kagoola  drive  rosemont ,tallai,4213.0,qld, 07  2567  6106 ,cmcjnslcpq@mail.com
rec-19265,h138023208,11, 6720  54729  1  3 ,,139,54,27,80,178,0,right-knee-arthroscopy,2014-10-18t13:06+00:00,R38202830,17,senior-secondary-school,casual-worker,0.0, 2325  4902  3543  1565 ,2,2020-07-12t14:40+00:00,gwendolyn,maire,stevens,f,03/09/2003, 10  moore  street  optus  centre , canberra  city ,836.0,act, 02  1060  1282 ,stevens54@hotmail.com
rec-75898,b117975606,11, 4654  18881  2  2 ,,153,51,21,75,185,0,wandering,2016-06-06t19:54+00:00,R95761706,15,secondary-school,,-9999.0,,0,2020-04-21t04:55+00:00,harry,ray,parrish,f,20/04/2005, 5  barrett  drive  floreat  village , alice  springs ,870.0,nt,,parrish85@yahoo.com
rec-11771,h121950703,2, 3451  61605  1  3 ,,105,-99,14,77,119,0,epitaxis,2012-02-02t13:37+00:00,R90537102,13,secondary-school,,,,0,2020-03-27t11:49+00:00,mary,stewart,spell,f,25/05/2007, 2  elizabeth  street  elizabeth  garden ,burwood,3125.0,vic, 03  8915  2452 ,spell.mary.yahoo.com
rec-90411,g175914919,5, 4067  74118  2  3 ,,114,17,13,72,126,0,broken-toe,2020-03-24t04:52+00:00,R19195947,5,pre-school,,0.0,,0,2020-07-25t11:15+00:00,jeffrey,eddie,wieczorek,f,08/02/2015, 1  peachtree  road  tillararra , megalong  valley ,2785.0,nsw, 02  1370  3617 ,wieczorek6@yahoo.com
rec-95052,h170793471,6, 3761  88733  1  2 ,,105,25,22,72,156,0,stomach-virus,2020-02-27t17:08+00:00,R73047791,6,primary-school,,,,0,2020-06-13t04:02+00:00,richard,benjamin,smith,f,30/03/2014, 1  nangana  road  flt  5 ,murrumbeena,3163.0,vic, 03  3760  5943 ,smith.richard@hotmail.com
rec-46453,g157563872,6, 7296  67226  2  2 ,,106,20,17,84,51,0,infected-surgical-wound,2013-07-05t08:25+00:00,R78655327,13,secondary-school,,0.0,,0,2020-02-27t12:48+00:00,angela,e,peebles,f,09/09/2007, 200  almurta  road  heidelberg  springs , glen  forbes ,3990.0,vic, 03  1519  9458 ,peebles69@aol.com
rec-22583,f157100853,6, 5834  71133  2  3 ,,113,-99,17,76,132,0,vertigo,2013-01-11t07:36+00:00,R75105803,13,secondary-school,,0.0,,0,2020-01-16t13:50+00:00,kristina,tracey,boswell,m,20/07/2007, 112  browns  road  mandelong  ridge ,mandalong,2264.0,nsw, 02  0265  5001 ,boswell35@mail.com
rec-27335,b136203785,8, 4911  93083  2  3 ,,123,33,21,69,312,0,agitation,2020-01-25t20:32+00:00,R70562338,8,primary-school,,0.0,,0,2020-07-02t04:02+00:00,lisbeth,michelle,sauls,m,13/02/2012, 423  blackshaws  road  st  pauls  college , altona  north ,3025.0,vic, 03  9793  3793 ,lisbeth.sauls@yahoo.com
rec-42511,b153340684,6, 3516  45793  1  3 ,,129,33,19,78,167,0,palpitations,2016-05-07t18:37+00:00,R48645303,11,primary-school,,0.0,,0,2020-02-02t08:27+00:00,nicole,renay,everett,f,21/04/2009, 6  burke  street  streaky  bay  health  centre , streaky  bay ,5680.0,sa, 08  5495  1198 ,ahmiinmgjg.yahoo.com
rec-14027,f119293567,9, 6023  11224  2  3 ,,121,44,30,67,144,0,diarrhea,2017-03-17t18:03+00:00,R19375269,12,secondary-school,,0.0,,0,2020-06-14t17:29+00:00,jeremy,lee,alltop,m,02/04/2008, 56  lascelles  road  nth  road ,narraweena,2099.0,nsw, 02  3466  0336 ,alltop.jeremy@mail.com
rec-26060,a100646177,12, 5465  67626  1  3 ,,153,43,18,71,114,0,fell---shoulder-injury,2019-07-24t22:35+00:00,R07606417,13,secondary-school,,0.0,,0,2020-02-14t18:56+00:00,william,andrew,houseman,m,18/12/2007, 1  plummers  hill  road  hillary  park ,woodford,3281.0,vic, 03  4373  8615 ,houseman1@gmail.com
rec-46283,g133682830,11, 1017  98933  1  2 ,,127,40,24,70,196,0,frozen-shoulder,2016-11-20t14:18+00:00,R38208633,15,secondary-school,,0.0,,0,2020-07-03t15:32+00:00,ladarius,spencer,roussel,m,20/08/2005, 56  gordon  street  amp  bldng ,mackay,4740.0,qld, 07  3181  1953 ,ladarius.roussel@mail.com.au
